,steps,heart_rate,raw_intensity,feeling_rate,time_of_day
3300,0,112.0,4.0,2,5
3301,0,112.0,22.0,2,5
3302,0,112.0,2.0,2,6
3303,0,112.0,19.75,2,6
3304,0,115.0,32.67,2,2
3305,636,83.42,33.47,2,2
3306,1292,83.78,45.52,2,2
3307,63,86.04,27.12,2,3
3308,89,81.77,22.23,2,3
3309,691,83.24,34.03,2,3
3310,60,80.73,24.49,2,3
3311,0,82.64,16.17,2,4
3312,161,83.69,29.49,2,4
3313,19,82.32,16.95,2,4
3314,535,82.08,26.9,2,4
3315,649,82.4,39.32,2,5
3316,800,87.64,48.27,2,5
3317,23,94.03,21.44,2,5
3318,57,99.35,26.45,2,5
3319,0,112.0,9.8,2,6
3320,0,112.0,8.33,2,6
3321,0,112.0,20.0,2,1
3322,0,112.0,23.8,2,2
3323,0,112.0,6.33,2,2
3324,0,100.32,17.02,2,2
3325,18,81.83,22.05,2,2
3326,0,112.0,10.67,2,3
3327,0,112.0,13.67,2,3
3328,0,112.0,7.67,2,3
3329,0,112.0,8.25,2,3
3330,0,112.0,10.33,2,4
3331,0,112.0,12.0,2,4
3332,0,114.25,18.25,2,4
3333,0,113.5,17.0,2,4
3334,0,112.0,22.0,2,5
3335,0,112.0,20.5,2,5
3336,0,112.0,18.0,2,5
3337,0,112.0,22.0,2,6
3338,48,107.0,53.67,2,2
3339,778,83.49,36.48,2,2
3340,1232,82.06,44.2,2,2
3341,85,86.44,28.18,2,3
3342,175,81.31,23.42,2,3
3343,727,84.36,38.32,2,3
3344,33,81.96,17.4,2,3
3345,227,84.0,26.88,2,4
3346,223,84.62,30.07,2,4
3347,0,80.17,15.47,2,4
3348,79,81.36,19.43,2,4
3349,1558,81.45,50.4,2,5
3350,806,94.0,72.96,2,5
3351,2565,108.8,94.24,2,5
3352,2321,96.0,67.81,2,5
3353,0,112.0,2.0,2,6
3354,391,112.43,45.95,2,3
3355,253,87.43,31.35,2,3
3356,82,85.85,27.35,2,3
3357,211,85.8,29.17,2,4
3358,1443,86.61,57.22,3,4
3359,1283,93.54,66.27,3,4
3360,2582,91.29,65.53,3,4
3361,1279,96.0,54.6,3,5
3362,25,90.91,20.84,3,5
3363,10,107.15,34.2,3,5
3364,10,100.06,41.03,3,5
3365,0,112.0,12.33,2,2
3366,0,112.0,3.0,2,3
3367,0,86.43,23.68,2,3
3368,47,98.04,19.44,2,3
3369,58,86.54,23.67,2,4
3370,19,109.76,19.73,2,4
3371,29,87.54,14.32,2,4
3372,92,85.16,26.12,2,4
3373,89,88.41,22.97,2,5
3374,0,86.54,15.29,2,5
3375,28,102.89,19.05,2,5
3376,46,98.26,19.9,2,5
3377,90,91.63,30.95,1,6
3378,0,112.0,14.0,1,2
3379,0,112.0,16.33,1,2
3380,877,87.77,41.12,1,2
3381,624,80.77,31.9,1,2
3382,0,81.17,21.53,1,3
3383,124,82.6,23.43,1,3
3384,721,82.44,37.5,1,3
3385,0,80.5,19.48,2,3
3386,74,80.65,22.42,2,4
3387,0,81.0,18.5,2,4
3388,805,81.32,40.57,2,4
3389,220,82.3,27.38,2,4
3390,698,93.55,48.03,2,5
3391,197,88.0,53.91,2,5
3392,0,112.0,5.67,2,5
3393,0,112.0,1.0,2,6
3394,0,112.0,16.5,2,1
3395,0,112.0,22.6,2,2
3396,188,107.2,57.39,2,2
3397,1444,82.42,55.27,2,2
3398,115,91.04,21.07,2,2
3399,22,87.0,18.82,2,3
3400,40,87.32,30.17,1,3
3401,62,83.59,24.8,1,3
3402,12,89.02,25.23,1,3
3403,1347,84.1,54.02,1,4
3404,168,90.27,39.57,1,4
3405,90,89.27,34.35,1,4
3406,35,90.54,22.51,1,4
3407,67,87.5,33.47,1,5
3408,13,85.32,30.38,1,5
3409,0,112.0,5.0,1,5
3410,27,90.67,42.5,1,2
3411,1064,81.6,38.85,1,2
3412,683,83.57,33.9,1,2
3413,113,88.26,31.55,1,3
3414,24,81.52,24.08,1,3
3415,664,84.21,32.53,1,3
3416,117,82.95,29.03,1,3
3417,55,83.43,27.23,1,4
3418,113,86.85,24.58,1,4
3419,613,83.53,32.75,1,4
3420,599,82.52,37.27,1,4
3421,90,86.27,33.71,1,5
3422,0,83.0,22.73,1,5
3423,0,90.67,16.33,1,5
3424,0,112.0,18.0,2,2
3425,0,112.0,17.0,2,2
3426,0,91.26,21.29,2,2
3427,74,84.91,24.63,2,3
3428,164,85.65,34.53,2,3
3429,54,83.45,25.52,2,3
3430,124,86.64,27.85,2,3
3431,40,83.93,24.92,2,4
3432,0,81.13,22.43,2,4
3433,130,88.55,33.18,2,4
3434,142,90.73,38.0,2,4
3435,10,113.37,18.89,2,5
3436,67,96.11,26.22,2,5
3437,14,86.48,19.8,2,5
3438,46,82.29,27.19,2,5
3439,0,112.0,31.0,1,6
3440,0,112.0,20.0,1,6
3441,0,112.0,18.0,3,6
3442,555,89.89,50.79,3,2
3443,1002,82.94,42.77,3,2
3444,0,80.34,16.73,3,3
3445,68,82.82,23.57,3,3
3446,743,81.58,34.98,3,3
3447,110,80.46,18.92,3,3
3448,80,84.32,25.9,3,4
3449,184,84.12,28.78,3,4
3450,664,84.04,33.32,3,4
3451,589,81.61,32.92,3,4
3452,414,88.33,47.95,2,5
3453,46,93.64,21.18,2,5
3454,154,83.55,24.73,2,5
3455,0,80.77,21.15,2,5
3456,0,112.0,22.0,2,1
3457,114,94.23,35.17,2,2
3458,41,95.65,21.8,2,3
3459,17,84.51,23.08,2,3
3460,1271,93.24,57.83,2,3
3461,141,90.24,44.97,2,3
3462,305,83.02,31.91,2,4
3463,86,90.72,22.64,2,4
3464,179,88.67,30.73,2,4
3465,291,89.67,41.2,2,4
3466,11,82.58,22.13,2,5
3467,123,87.81,26.78,2,5
3468,153,86.31,29.28,2,5
3469,76,86.24,28.78,2,5
3470,0,112.0,18.0,2,6
3471,0,112.0,15.0,2,6
3472,27,104.0,49.17,2,2
3473,83,87.81,30.58,2,2
3474,54,83.74,25.37,2,3
3475,27,81.57,27.96,2,3
3476,0,87.33,2.0,2,3
3477,365,84.94,33.77,2,3
3478,124,87.18,29.1,2,4
3479,38,81.31,21.27,2,4
3480,0,106.0,13.7,2,4
3481,130,95.91,34.38,2,4
3482,64,88.0,24.64,2,5
3483,0,80.17,18.77,2,5
3484,13,82.71,21.58,2,5
3485,20,82.46,28.21,2,5
3486,1055,85.93,47.65,2,2
3487,1260,81.24,45.33,2,2
3488,197,84.52,28.23,2,3
3489,42,83.62,22.45,2,3
3490,725,82.13,35.1,2,3
3491,31,82.24,24.0,2,3
3492,187,82.65,30.26,2,4
3493,0,82.78,20.61,2,4
3494,645,82.0,33.07,2,4
3495,299,81.48,31.68,2,4
3496,558,85.3,50.03,2,5
3497,0,82.67,18.27,2,5
3498,153,93.44,27.2,2,5
3499,91,84.8,21.44,2,5
3500,0,112.0,16.5,2,6
3501,0,112.0,14.0,2,2
3502,0,90.53,25.07,2,2
3503,115,83.52,30.07,2,2
3504,2436,89.23,87.19,2,3
3505,541,115.5,81.6,2,3
3506,1970,83.21,59.58,2,3
3507,66,83.13,21.88,2,3
3508,60,84.25,30.27,2,4
3509,72,86.75,24.78,2,4
3510,67,85.19,29.02,2,4
3511,63,92.92,27.95,2,4
3512,25,81.51,19.82,3,5
3513,81,83.05,26.55,3,5
3514,14,82.44,23.15,3,5
3515,146,87.21,37.05,3,5
3516,640,88.67,45.11,2,2
3517,761,82.18,43.0,2,2
3518,115,83.07,23.97,2,2
3519,14,83.8,20.85,2,3
3520,67,80.64,24.65,2,3
3521,699,82.37,36.58,3,3
3522,122,82.15,23.45,3,3
3523,45,80.79,25.22,3,4
3524,0,82.14,18.91,3,4
3525,0,80.83,22.12,3,4
3526,752,82.36,40.9,3,4
3527,669,89.52,48.23,1,5
3528,15,87.07,23.12,1,5
3529,12,83.9,20.17,1,5
3530,42,85.8,37.29,1,5
3531,0,112.0,5.33,2,2
3532,707,106.96,53.86,2,2
3533,918,82.38,37.17,2,2
3534,734,82.88,35.42,2,3
3535,120,84.81,23.16,2,3
3536,732,81.18,36.57,3,3
3537,90,82.69,25.97,3,3
3538,170,81.42,28.97,3,4
3539,0,81.0,17.9,3,4
3540,135,81.47,28.54,3,4
3541,764,81.77,34.83,3,4
3542,1082,88.24,55.78,3,5
3543,0,81.67,20.85,3,5
3544,53,83.72,28.07,3,5
3545,0,80.87,18.08,3,5
3546,77,83.36,23.27,3,6
3547,13,82.12,19.33,3,6
3548,732,88.73,41.37,2,2
3549,1253,81.08,48.03,2,2
3550,42,81.65,21.57,2,3
3551,122,82.04,27.49,2,3
3552,657,81.91,36.5,2,3
3553,130,82.08,26.23,2,3
3554,85,82.29,24.97,2,4
3555,0,81.23,23.23,2,4
3556,19,84.48,25.4,2,4
3557,1266,85.16,50.03,2,4
3558,681,86.63,50.43,2,5
3559,0,81.53,20.41,2,5
3560,21,82.79,20.05,2,5
3561,30,89.0,31.37,2,5
3562,0,112.0,14.0,2,6
3563,0,112.0,22.0,2,1
3564,0,112.0,16.25,2,2
3565,191,109.3,72.69,2,2
3566,60,80.55,24.08,2,2
3567,232,85.44,28.48,2,2
3568,296,80.95,20.58,2,3
3569,574,82.38,32.72,2,3
3570,118,82.51,36.22,2,3
3571,342,91.74,44.98,2,3
3572,0,114.71,19.57,2,4
3573,28,94.79,18.67,2,4
3574,202,84.32,24.88,2,4
3575,11,82.68,23.02,2,4
3576,450,90.95,48.17,2,5
3577,1431,92.8,53.97,2,5
3578,2196,92.0,66.02,2,5
3579,928,85.66,40.23,2,5
3580,35,105.67,21.89,2,6
3581,0,112.0,21.0,1,2
3582,0,112.0,15.0,1,2
3583,0,112.0,63.0,1,2
3584,36,96.0,45.33,1,3
3585,315,103.11,44.61,1,3
3586,148,87.8,40.23,1,3
3587,56,81.79,21.73,2,3
3588,59,91.09,21.42,2,4
3589,63,89.4,35.26,2,4
3590,135,87.58,27.58,2,4
3591,19,81.24,21.18,2,4
3592,188,90.0,40.72,2,5
3593,315,91.28,45.94,2,5
3594,39,87.76,27.21,2,5
3595,15,83.66,22.98,2,5
3596,30,93.51,22.36,2,6
3597,10,102.0,39.12,2,6
3598,65,89.0,49.75,2,2
3599,862,84.57,45.08,2,2
3600,927,83.85,42.48,2,2
3601,0,83.53,18.97,2,3
3602,81,83.4,21.43,2,3
3603,711,82.55,35.22,2,3
3604,0,91.79,19.09,2,3
3605,35,82.17,19.2,2,4
3606,0,81.39,19.27,2,4
3607,0,80.5,19.18,2,4
3608,1464,81.1,48.47,2,4
3609,598,88.53,47.03,1,5
3610,80,85.57,25.93,1,5
3611,0,85.0,18.87,1,5
3612,11,82.17,28.15,1,5
3613,0,112.0,16.5,2,6
3614,0,112.0,23.0,2,6
3615,0,112.0,11.0,2,2
3616,80,95.38,22.05,2,2
3617,22,86.95,23.52,2,2
3618,75,85.2,26.23,2,3
3619,59,88.07,27.45,2,3
3620,219,89.17,34.82,2,3
3621,489,96.0,53.37,2,3
3622,0,106.67,26.33,2,4
3623,49,90.71,30.77,2,4
3624,111,85.89,31.38,2,4
3625,37,82.36,21.17,2,4
3626,147,88.75,39.67,2,5
3627,231,88.2,39.32,2,5
3628,162,98.79,48.38,2,5
3629,37,86.96,22.78,2,5
3630,20,88.95,38.68,2,6
3631,0,112.0,6.67,2,6
3632,0,112.0,5.0,2,6
3633,60,89.1,30.29,2,2
3634,87,95.44,23.19,2,2
3635,0,89.27,17.5,2,2
3636,102,86.07,28.73,2,3
3637,146,82.04,26.5,2,3
3638,69,88.64,26.28,2,3
3639,335,88.42,40.45,2,3
3640,180,85.62,27.72,2,4
3641,266,85.82,45.4,2,4
3642,136,84.82,26.13,2,4
3643,16,84.0,20.83,2,4
3644,71,107.31,29.51,2,5
3645,28,85.36,27.22,2,5
3646,65,91.31,24.23,2,5
3647,11,90.0,32.56,2,5
3648,0,112.0,7.0,2,6
3649,0,112.0,18.0,2,1
3650,0,112.0,20.0,2,1
3651,0,112.0,19.5,2,2
3652,0,99.64,14.22,2,2
3653,564,102.44,33.57,2,2
3654,1259,81.57,48.25,2,2
3655,0,81.17,17.8,2,3
3656,80,83.48,21.86,2,3
3657,0,80.83,19.37,2,3
3658,687,83.3,35.72,2,3
3659,0,82.27,16.27,2,4
3660,0,86.3,17.27,2,4
3661,0,81.0,16.32,2,4
3662,972,81.7,41.86,2,4
3663,794,83.91,44.28,2,5
3664,1485,86.49,48.9,2,5
3665,0,81.77,21.5,2,5
3666,1418,91.06,50.33,2,5
3667,56,82.71,25.2,2,6
3668,0,81.74,17.57,2,6
3669,0,112.0,4.0,2,2
3670,597,93.06,34.83,2,2
3671,36,82.12,17.52,2,4
3672,0,85.07,16.3,2,4
3673,1280,82.82,48.17,2,4
3674,566,88.89,41.91,2,5
3675,48,86.54,24.05,2,5
3676,117,84.52,25.83,2,5
3677,0,81.67,21.58,2,5
3678,0,97.17,25.22,2,2
3679,59,82.14,30.97,2,3
3680,434,84.29,48.93,2,3
3681,265,95.21,45.82,2,3
3682,155,90.11,34.08,2,3
3683,942,87.95,41.07,2,4
3684,27,82.81,21.83,2,4
3685,134,89.06,41.93,2,4
3686,629,82.8,50.3,2,4
3687,217,96.43,35.35,2,5
3688,25,113.02,21.91,2,5
3689,1398,91.68,56.9,2,5
3690,0,87.64,19.18,2,5
3691,0,112.0,49.0,2,2
3692,131,104.32,22.45,2,3
3693,28,85.45,22.25,2,3
3694,122,84.0,24.3,2,3
3695,86,87.5,21.08,2,4
3696,85,86.33,22.08,2,4
3697,0,87.02,20.04,2,4
3698,123,89.23,33.28,2,4
3699,422,89.8,45.12,2,5
3700,337,95.32,48.3,2,5
3701,379,94.91,59.33,1,5
3702,282,94.69,54.13,1,5
3703,101,84.88,36.08,1,6
3704,10,100.0,12.75,1,6
3705,678,86.15,40.37,2,2
3706,767,81.45,43.22,2,2
3707,0,83.3,18.43,2,3
3708,0,80.67,18.9,2,3
3709,673,82.54,36.87,2,3
3710,89,81.2,22.18,2,3
3711,0,80.83,18.32,2,4
3712,0,81.33,20.33,2,4
3713,851,84.37,38.05,2,4
3714,967,83.07,40.08,2,4
3715,874,89.35,56.72,2,5
3716,128,87.26,39.42,2,5
3717,120,82.15,23.5,2,5
3718,33,91.78,36.15,2,5
3719,0,112.0,3.33,2,2
3720,575,100.42,40.52,2,2
3721,815,81.8,42.57,2,2
3722,0,81.03,18.75,2,3
3723,93,82.91,22.8,2,3
3724,775,84.2,42.51,2,3
3725,15,84.31,18.62,2,3
3726,163,84.19,28.93,2,4
3727,174,81.68,24.58,2,4
3728,622,93.08,30.55,2,4
3729,967,82.0,36.52,2,4
3730,742,88.46,48.78,2,5
3731,64,87.85,21.48,2,5
3732,56,102.44,21.27,2,5
3733,0,85.6,17.42,2,5
3734,11,93.38,16.02,2,6
3735,0,80.0,38.43,2,6
3736,0,87.33,41.0,2,6
3737,0,87.33,20.0,2,2
3738,10,91.5,31.07,2,2
3739,967,82.49,42.35,2,2
3740,610,84.74,33.16,2,2
3741,77,82.29,25.57,2,3
3742,0,80.83,19.35,2,3
3743,779,82.86,39.3,1,3
3744,11,82.24,19.43,1,3
3745,35,85.65,21.35,1,4
3746,175,82.88,26.23,1,4
3747,64,81.64,18.91,1,4
3748,699,84.04,43.82,1,4
3749,585,83.56,42.69,1,5
3750,39,92.82,22.71,1,5
3751,65,85.81,29.98,1,5
3752,0,82.5,17.08,1,5
3753,0,112.0,12.5,1,6
3754,0,112.0,22.0,2,1
3755,0,112.0,20.6,2,2
3756,0,112.0,15.6,2,2
3757,22,89.85,28.95,2,2
3758,0,80.83,16.32,2,2
3759,37,83.03,23.22,2,3
3760,184,86.36,28.52,2,3
3761,53,85.86,32.28,2,3
3762,114,85.02,23.7,2,3
3763,31,80.18,25.35,2,4
3764,79,81.05,27.33,2,4
3765,72,85.46,27.64,2,4
3766,84,85.63,26.9,2,4
3767,63,84.54,26.58,2,5
3768,0,82.51,27.22,2,5
3769,146,82.16,30.8,2,5
3770,166,93.0,39.85,2,5
3771,16,88.62,41.53,2,2
3772,751,83.52,35.3,2,2
3773,1553,82.56,52.75,2,2
3774,0,81.38,17.57,2,3
3775,0,84.0,14.62,2,3
3776,301,84.6,30.97,2,3
3777,436,86.16,32.1,2,3
3778,10,82.93,25.78,2,4
3779,189,81.14,30.95,2,4
3780,1432,82.83,47.65,2,4
3781,632,82.08,34.52,2,4
3782,120,95.23,32.95,2,5
3783,122,90.98,27.69,2,5
3784,163,97.71,53.39,2,5
3785,0,95.27,20.91,2,5
3786,0,112.0,15.0,2,1
3787,0,112.0,17.0,2,2
3788,0,112.0,15.5,2,2
3789,0,112.0,52.0,2,2
3790,0,112.0,60.67,2,2
3791,0,112.0,20.0,2,3
3792,0,112.0,21.81,2,3
3793,879,89.47,42.6,2,3
3794,867,89.68,56.37,2,3
3795,70,85.71,25.92,2,4
3796,86,82.5,21.82,2,4
3797,61,81.81,24.14,2,4
3798,377,89.74,51.25,2,4
3799,286,93.44,52.13,2,5
3800,693,88.21,57.03,2,5
3801,84,90.04,26.27,2,5
3802,0,92.26,16.57,2,5
3803,0,112.0,34.5,2,6
3804,0,112.0,16.0,2,2
3805,0,116.14,24.36,2,2
3806,34,96.5,21.4,2,3
3807,63,86.89,25.53,2,3
3808,10,84.0,19.17,2,3
3809,0,81.86,17.39,2,3
3810,149,90.46,27.18,1,4
3811,0,81.0,21.08,1,4
3812,198,87.84,50.6,1,4
3813,319,94.75,57.02,1,4
3814,163,91.84,47.88,1,5
3815,0,87.5,19.8,1,5
3816,0,101.2,19.29,1,5
3817,62,89.64,34.86,1,5
3818,633,89.78,46.94,2,2
3819,1059,83.05,44.07,2,2
3820,200,82.72,25.9,2,3
3821,177,86.61,22.85,2,3
3822,658,81.32,34.8,2,3
3823,0,80.69,18.67,2,3
3824,235,84.44,25.45,2,4
3825,96,81.89,22.32,2,4
3826,10,82.44,16.98,2,4
3827,1591,86.06,50.1,2,4
3828,827,86.92,50.83,2,5
3829,61,85.75,25.4,2,5
3830,37,82.07,20.59,2,5
3831,0,85.69,27.77,2,5
3832,0,112.0,16.0,2,6
3833,0,112.0,21.0,2,6
3834,0,112.0,24.0,2,6
3835,0,112.0,19.0,2,1
3836,0,112.0,19.33,2,2
3837,0,101.07,15.12,2,2
3838,17,84.72,23.45,2,2
3839,13,83.07,26.82,2,2
3840,75,88.36,26.12,2,3
3841,43,83.17,20.53,2,3
3842,47,81.66,20.17,2,3
3843,0,83.83,22.12,2,3
3844,63,86.07,23.07,2,4
3845,0,81.17,28.1,2,4
3846,90,89.84,29.03,2,4
3847,3037,95.16,80.58,2,4
3848,64,84.73,34.63,2,5
3849,0,81.83,20.32,2,5
3850,28,83.51,25.07,2,5
3851,30,84.8,24.23,2,5
3852,47,95.08,47.81,2,2
3853,836,83.29,42.1,2,2
3854,662,83.78,39.02,2,2
3855,12,84.41,22.57,2,3
3856,89,88.07,21.3,2,3
3857,631,85.5,37.4,2,3
3858,67,81.93,17.52,2,3
3859,0,84.23,18.02,2,4
3860,10,82.0,17.47,2,4
3861,66,83.54,21.51,2,4
3862,1828,83.93,59.82,2,4
3863,1171,90.13,59.18,2,5
3864,64,85.36,28.44,2,5
3865,0,84.27,22.19,2,5
3866,0,112.0,31.0,2,5
3867,0,112.0,18.0,2,6
3868,0,112.0,15.0,2,2
3869,0,112.0,16.75,2,2
3870,587,90.76,50.97,2,2
3871,1655,81.94,54.57,2,2
3872,14,80.95,21.75,2,3
3873,43,82.93,20.0,2,3
3874,779,81.9,37.12,2,3
3875,28,81.69,18.13,2,3
3876,190,83.67,26.95,2,4
3877,0,81.33,24.33,2,4
3878,0,82.43,25.6,2,4
3879,1473,80.67,47.73,2,4
3880,1349,89.71,56.22,2,5
3881,60,83.35,24.7,2,5
3882,49,82.17,17.38,2,5
3883,55,86.86,34.55,2,5
3884,674,89.45,52.09,2,2
3885,1003,83.05,47.67,2,2
3886,0,80.43,24.52,2,3
3887,88,81.11,25.72,2,3
3888,654,81.32,32.52,2,3
3889,90,85.07,21.37,2,3
3890,178,81.04,26.24,2,4
3891,24,89.21,21.25,2,4
3892,94,83.26,23.82,2,4
3893,1513,81.8,51.65,2,4
3894,645,86.64,46.65,2,5
3895,0,80.51,21.66,2,5
3896,426,83.9,36.86,2,5
3897,0,80.0,23.92,2,5
3898,0,112.0,50.0,2,2
3899,37,108.85,25.93,2,3
3900,100,84.58,27.93,2,3
3901,94,85.46,29.62,2,3
3902,175,88.35,48.9,2,3
3903,281,89.6,44.2,2,4
3904,335,91.33,57.15,2,4
3905,60,86.95,33.11,2,4
3906,207,92.08,51.7,2,4
3907,302,85.82,51.8,2,5
3908,973,90.46,57.58,2,5
3909,545,92.49,65.43,2,5
3910,159,88.33,51.98,2,5
3911,210,89.06,45.53,2,6
3912,131,87.53,49.61,2,6
3913,0,112.0,17.0,1,2
3914,0,112.0,48.0,1,2
3915,145,89.73,30.92,1,3
3916,47,84.49,33.43,1,3
3917,106,89.61,47.23,1,3
3918,829,89.74,61.97,2,3
3919,1402,88.0,58.88,2,4
3920,97,90.77,47.52,2,4
3921,288,92.66,45.75,2,4
3922,0,111.86,20.14,2,4
3923,15,115.62,22.93,1,5
3924,0,95.77,18.55,1,5
3925,3385,84.36,87.05,1,5
3926,2167,96.0,101.15,1,5
3927,0,113.5,30.67,1,2
3928,943,85.22,43.7,1,2
3929,645,88.5,34.27,1,2
3930,33,81.97,19.67,1,3
3931,14,80.61,21.38,1,3
3932,583,82.52,31.6,1,3
3933,39,86.31,18.93,1,3
3934,188,83.0,27.98,1,4
3935,0,80.33,17.48,1,4
3936,176,83.04,24.92,1,4
3937,1098,83.28,44.23,1,4
3938,617,90.53,44.13,1,5
3939,20,82.88,20.08,1,5
3940,0,81.17,16.82,1,5
3941,0,91.77,23.55,1,5
3942,66,91.57,25.28,1,6
3943,30,107.4,35.0,1,2
3944,11,89.14,35.25,1,2
3945,233,88.67,54.36,2,5
3946,675,88.5,48.87,2,5
3947,959,92.53,47.85,2,5
3948,266,86.24,35.35,2,5
3949,70,108.24,22.67,2,6
3950,0,112.0,2.0,2,6
3951,0,112.0,6.0,2,2
3952,94,112.0,73.0,2,2
3953,438,86.13,50.78,2,3
3954,622,82.95,46.15,2,3
3955,409,85.09,53.07,2,3
3956,3231,90.67,87.12,2,3
3957,3291,86.22,70.9,3,4
3958,1463,85.86,57.28,3,4
3959,3213,96.0,75.78,3,4
3960,707,82.25,45.47,3,4
3961,276,87.35,39.58,3,5
3962,774,87.67,47.97,3,5
3963,556,86.41,44.35,3,5
3964,1153,86.41,43.75,3,5
3965,350,82.36,36.75,3,6
3966,118,84.87,30.38,3,6
3967,0,112.0,6.5,3,6
3968,161,108.08,35.77,3,2
3969,633,91.08,54.42,3,2
3970,2595,94.0,75.35,3,3
3971,637,91.29,61.2,3,3
3972,683,90.79,62.82,3,3
3973,145,81.21,39.85,3,3
3974,106,84.8,51.6,3,4
3975,229,84.9,51.03,2,4
3976,163,82.46,34.87,2,4
3977,2386,92.52,83.15,2,4
3978,3673,84.36,86.47,2,5
3979,150,86.65,34.8,3,5
3980,372,86.88,39.82,3,5
3981,313,100.57,61.26,3,5
3982,0,112.0,7.5,3,2
3983,22,101.05,33.22,3,2
3984,217,82.49,44.5,3,3
3985,343,83.21,40.58,3,3
3986,3238,90.67,79.33,3,3
3987,2941,84.57,76.45,3,3
3988,312,87.12,38.37,3,4
3989,373,84.56,39.78,3,4
3990,480,88.86,36.34,3,4
3991,1778,91.83,70.35,3,4
3992,278,88.57,40.1,3,5
3993,122,84.04,34.1,3,5
3994,323,88.98,37.02,3,5
3995,140,88.8,30.78,3,5
3996,0,112.0,2.0,3,6
3997,0,112.0,9.0,3,2
3998,288,88.06,43.62,3,2
3999,331,89.45,63.02,3,2
4000,94,87.38,40.57,3,3
4001,689,84.36,45.48,3,3
4002,510,81.9,47.95,3,3
4003,4196,87.33,85.38,3,3
4004,2167,89.48,60.35,3,4
4005,718,84.89,53.57,3,4
4006,685,91.78,48.66,3,4
4007,401,87.35,41.83,3,4
4008,333,82.33,42.42,3,5
4009,664,88.0,62.0,3,5
4010,261,83.35,38.95,3,5
4011,609,85.03,41.05,3,5
4012,493,86.0,45.31,2,6
4013,490,82.41,37.57,2,6
4014,131,81.29,27.44,2,6
4015,0,112.0,4.5,2,6
4016,0,112.0,4.0,2,2
4017,0,112.0,4.0,2,2
4018,547,84.7,46.52,2,2
4019,658,91.69,69.57,2,3
4020,393,85.46,47.12,2,3
4021,80,83.64,47.15,2,3
4022,0,112.0,15.25,2,3
4023,336,97.07,60.44,1,4
4024,1012,90.07,65.97,1,4
4025,29,86.03,26.3,1,4
4026,197,89.07,33.6,1,5
4027,10,90.61,24.41,3,5
4028,0,112.0,4.0,3,5
4029,0,112.0,2.5,2,6
4030,0,112.0,10.0,2,2
4031,164,91.03,32.57,2,2
4032,523,84.0,49.5,2,2
4033,864,96.0,80.45,2,3
4034,747,89.0,60.72,2,3
4035,2590,91.2,75.3,2,3
4036,1658,94.59,60.03,2,3
4037,257,94.08,43.42,3,4
4038,923,90.54,56.32,3,4
4039,1458,83.73,54.87,3,4
4040,262,84.96,37.42,3,4
4041,1503,90.45,57.72,2,5
4042,0,94.67,41.47,2,5
4043,0,90.4,31.63,2,5
4044,640,94.22,58.57,2,5
4045,0,112.0,8.5,2,6
4046,0,112.0,1.0,2,6
4047,0,112.0,3.0,3,6
4048,36,102.0,32.71,3,2
4049,188,87.11,33.96,3,3
4050,429,91.7,49.4,3,3
4051,217,89.22,36.78,3,3
4052,2146,89.6,67.02,3,3
4053,1505,88.23,66.37,3,4
4054,179,89.55,29.49,3,4
4055,0,88.38,17.87,3,4
4056,1681,92.19,59.73,3,4
4057,1659,86.23,50.02,3,5
4058,1280,88.0,44.47,2,5
4059,1137,80.9,40.23,2,5
4060,711,90.36,38.87,2,5
4061,44,84.61,22.4,2,6
4062,0,112.0,9.0,2,6
4063,0,112.0,18.5,2,2
4064,106,89.85,37.77,2,3
4065,417,92.65,54.07,2,3
4066,98,90.81,35.72,2,3
4067,459,88.59,45.35,2,3
4068,18,82.0,26.08,2,4
4069,461,82.09,40.14,2,4
4070,1233,86.65,38.82,2,4
4071,2320,85.31,57.17,2,4
4072,0,104.91,18.13,2,5
4073,0,96.11,23.83,2,5
4074,56,85.3,30.86,2,5
4075,145,91.43,28.75,2,5
4076,12,101.42,20.56,2,6
4077,0,112.0,3.0,2,6
4078,44,97.25,42.18,2,2
4079,234,86.18,36.97,2,3
4080,63,91.27,21.42,2,3
4081,0,108.8,18.38,2,3
4082,91,90.91,39.5,2,3
4083,2445,97.93,59.22,2,4
4084,1392,85.89,62.78,2,4
4085,59,86.58,26.82,2,4
4086,1143,90.65,42.95,2,4
4087,794,83.06,42.02,2,5
4088,0,83.49,22.98,2,5
4089,443,86.71,33.58,2,5
4090,1007,84.16,45.95,2,5
4091,663,85.0,50.8,2,6
4092,0,112.0,7.5,2,6
4093,0,112.0,9.0,2,2
4094,0,112.0,6.5,2,3
4095,56,86.98,17.9,2,3
4096,175,100.43,40.33,2,3
4097,4266,96.0,93.12,2,3
4098,78,86.43,22.96,2,4
4099,35,87.82,25.12,2,4
4100,317,90.63,42.8,2,4
4101,1984,91.5,81.23,2,4
4102,2527,88.0,74.03,2,5
4103,1155,83.6,48.18,2,5
4104,872,87.8,44.92,2,5
4105,775,88.69,49.15,2,5
4106,0,112.0,4.5,2,6
4107,0,112.0,3.67,2,6
4108,0,112.0,5.0,2,2
4109,0,112.0,6.0,2,3
4110,13,92.0,33.81,2,3
4111,327,90.4,40.0,2,3
4112,923,85.32,50.02,2,3
4113,247,83.86,32.0,2,4
4114,191,104.04,41.18,2,4
4115,1634,87.0,57.75,2,4
4116,852,86.67,59.85,2,4
